run_id,algorithm,variant,instance_id,n_usvs,n_tasks,seed,last10_mean,last10_std,last10_min,best_eval_makespan,best_rule_makespan,gap_to_best_rule_percent,mean_epoch_time_sec,mean_rollout_time_sec,mean_update_time_sec,total_train_time_sec,training_log_path
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u4_t20,4,20,0,882.0346766353424,137.65933875530692,644.2191846321656,644.2191846321656,634.8212723082338,38.942205485369364,2.991016350017162,,,878.4128439999768,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u4_t40,4,40,0,1387.6599798023033,138.59358473896182,1286.2983485157724,1286.2983485157724,1208.1097192267905,14.862082285905936,6.260196600007475,,,884.2292795000249,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u4_t60,4,60,0,1978.0833642417922,184.72254311851927,1781.4244927218024,1781.4244927218024,1708.2543276618485,15.795600936616317,9.944637300010072,,,893.8045070000226,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u4_t80,4,80,0,2239.1663258676836,195.55402879828657,1907.8323990572944,1907.8323990572944,1842.4533722226693,21.531777119897157,13.633102674983093,,,907.3540972999764,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u6_t100,6,100,0,1819.9096949456489,31.272769763622875,1778.152507105178,1778.152507105178,1262.4323181045447,44.15899124620939,19.029359266666386,,,707.3718353000004,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u6_t20,6,20,0,707.364166081085,166.04142779746573,532.7831152424773,532.7831152424773,539.1873163996008,31.19080226227827,2.939030775014544,,,928.847675200028,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u6_t40,6,40,0,1184.3786348525823,26.549376571357378,1153.546839614398,1153.546839614398,1013.277564801122,16.885903329463595,6.796342175017344,,,935.1796789999936,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u6_t60,6,60,0,1284.4626081529602,17.743835841181458,1265.9105141929333,1265.9105141929333,1204.447338100797,6.643318268969183,10.457908433338162,,,670.0489709000103,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u6_t80,6,80,0,1657.617931158108,229.13191485368782,1335.9680928589678,1335.9680928589678,1282.4893662509803,29.25003316040874,15.519928266682351,,,687.2164454000304,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
REINFORCE_baseline_public25_seed0_20260807_133256,REINFORCE,baseline,u8_t100,8,100,0,1743.7418925187887,25.821317107215748,1720.5400593074576,1720.5400593074576,1148.1406775032206,51.87528207003166,20.32473226665752,,,767.6321628000005,results\training_logs\REINFORCE_baseline_public25_seed0_20260807_133256.csv
